id,country,city,neighbourhood,property_type,price,review_scores_rating
26838237,Sweden,Hammarby Sjöstad,Skarpnäck,Apartment,"$1,194.00",100
1210911,Norway,Oslo,Grünerløkka,Apartment,$799.00,92
13028365,Norway,Oslo,Sagene,Apartment,$681.00,100
2587679,Norway,Oslo,St. Hanshaugen,Apartment,$599.00,83
26098521,Sweden,Östermalm,Östermalm,Apartment,$597.00,100
6193352,Sweden,Stockholm,Östermalm,Apartment,$900.00,97
24881194,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$597.00,100
22084213,Sweden,Kungsholmen,Kungsholmen,Apartment,$528.00,98
2161404,Sweden,Stockholm,Södermalm,Apartment,$998.00,100
3164562,Norway,Oslo,Grünerløkka,Apartment,$499.00,70
21159793,Sweden,Älvsjö,Älvsjö,Apartment,$450.00,100
2190867,Sweden,Stockholm,Södermalm,Apartment,"$1,800.00",97
3361594,Sweden,Stockholm,Norrmalm,Apartment,"$1,497.00",100
31967743,Sweden,Kungsholmen,Bromma,Villa,$450.00,100
28506162,Sweden,Norrmalm,Norrmalm,Apartment,"$1,497.00",100
11835597,Norway,Oslo,St. Hanshaugen,Apartment,$381.00,100
31094637,Sweden,Kungsholmen,Kungsholmen,Apartment,$851.00,96
32937960,Sweden,Norrmalm,Norrmalm,Apartment,"$1,448.00",100
27375191,Sweden,Norrmalm,Norrmalm,Apartment,$851.00,100
13947983,Sweden,Stockholm,Östermalm,Apartment,$499.00,80
24170056,Sweden,Enskede-Årsta-Vantör,Enskede-Årsta-Vantör,Apartment,$704.00,91
3767771,Norway,Oslo,Gamle Oslo,Apartment,$899.00,86
18996112,Sweden,Norrmalm,Norrmalm,Apartment,$597.00,60
27333856,Sweden,Kungsholmen,Kungsholmen,Apartment,$704.00,80
163128,Norway,Oslo,Grünerløkka,Apartment,$490.00,87
15405129,Sweden,Stockholm,Södermalm,Apartment,$949.00,100
13991323,Sweden,Stockholm,Skarpnäck,Apartment,"$1,203.00",100
4631021,Sweden,Hägersten,Hägersten-Liljeholmen,Apartment,$548.00,90
19633097,Sweden,Enskede-Årsta-Vantör,Enskede-Årsta-Vantör,Apartment,$900.00,100
12754490,Norway,Oslo,St. Hanshaugen,Apartment,$472.00,80
13932087,Sweden,Stockholm,Östermalm,Apartment,$988.00,90
92103,Norway,Oslo,Grünerløkka,Apartment,"$1,335.00",97
4683232,Sweden,Stockholm,Södermalm,Condominium,"$1,203.00",99
12403875,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$597.00,90
33485949,Sweden,Farsta,Farsta,House,"$1,996.00",100
6849632,Sweden,Stockholm,Södermalm,Apartment,$998.00,100
6891419,Norway,Oslo,Østensjø,Apartment,$372.00,96
7068729,Sweden,Stockholm,Södermalm,Apartment,"$1,693.00",100
3051356,Sweden,Stockholm,Norrmalm,Condominium,"$1,399.00",95
25106904,Sweden,Enskede-Årsta-Vantör,Enskede-Årsta-Vantör,Apartment,$538.00,96
20994590,Sweden,Kungsholmen,Kungsholmen,Hotel,$597.00,94
12793617,Norway,Oslo,Sagene,Apartment,$499.00,92
18995935,Sweden,Stockholm,Södermalm,Apartment,"$2,505.00",100
2598800,Norway,Oslo,Østensjø,House,"$1,199.00",90
1035775,Sweden,Stockholm,Kungsholmen,Apartment,$822.00,94
15765286,Sweden,Stockholm,Södermalm,Apartment,$851.00,92
22459154,Sweden,Stockholm,Östermalm,Apartment,$802.00,100
13786313,Sweden,Stockholm,Rinkeby-Kista,Apartment,$802.00,60
2589346,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$333.00,95
13134767,Sweden,Stockholm,Farsta,Apartment,$910.00,100
4082970,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$528.00,93
24469225,Sweden,Norrmalm,Norrmalm,Apartment,$881.00,94
23802048,Sweden,Norrmalm,Norrmalm,Apartment,$450.00,95
8727394,Norway,Oslo,Gamle Oslo,Apartment,$554.00,100
32832695,Sweden,Enskededalen,Skarpnäck,House,"$2,505.00",100
20073320,Sweden,Enskede-Årsta-Vantör,Enskede-Årsta-Vantör,Apartment,$274.00,98
37650762,Sweden,Enskede-Årsta-Vantör,Enskede-Årsta-Vantör,Apartment,$460.00,93
10230266,Sweden,Stockholm,Kungsholmen,Apartment,$685.00,100
29318161,Sweden,Stockholm,Kungsholmen,Apartment,$548.00,97
26812915,Sweden,Kungsholmen,Kungsholmen,Apartment,$802.00,100
16952284,Sweden,Stockholm,Södermalm,Apartment,"$2,201.00",100
8307399,Norway,Oslo,Gamle Oslo,Apartment,$799.00,92
32496628,Sweden,Stockholm,Södermalm,Apartment,$597.00,92
18580730,Sweden,Stockholm,Södermalm,Apartment,$900.00,100
3161620,Norway,Oslo,Østensjø,Townhouse,$863.00,100
22324901,Sweden,Norrmalm,Norrmalm,Apartment,$470.00,97
6873509,Norway,Oslo,Frogner,Apartment,"$1,299.00",100
