id,country,city,neighbourhood,property_type,price,review_scores_rating
20642697,Sweden,Södermalm,Södermalm,Apartment,$802.00,97
5868207,Norway,Oslo,St. Hanshaugen,Apartment,$654.00,100
6856832,Norway,Oslo,Majorstuen,Apartment,$799.00,100
9243341,Norway,Oslo,Gamle Oslo,Apartment,$699.00,99
12316419,Norway,Oslo,Grünerløkka,Apartment,$445.00,92
6366990,Sweden,Stockholm,Östermalm,Apartment,"$2,397.00",95
37009571,Sweden,Södermalm,Södermalm,Apartment,$998.00,100
11506236,Sweden,Stockholm,Södermalm,Apartment,"$1,800.00",97
19013629,Sweden,Enskede-Årsta-Vantör,Enskede-Årsta-Vantör,Apartment,$753.00,100
27158937,Sweden,Husby,Rinkeby-Kista,Apartment,$382.00,98
3314514,Sweden,Stockholm,Södermalm,Apartment,"$1,203.00",93
20577841,Sweden,Stockholm,Östermalm,Apartment,$401.00,91
11918992,Norway,Oslo,St. Hanshaugen,Apartment,$581.00,96
6937432,Norway,Oslo,Frogner,Apartment,$572.00,96
7736939,Sweden,Hägersten,Älvsjö,House,"$2,397.00",98
7230160,Sweden,Stockholm,Södermalm,Apartment,$949.00,90
18584449,Sweden,Stockholm,Norrmalm,Condominium,"$2,358.00",96
4223166,Norway,Oslo,Grünerløkka,Apartment,"$1,171.00",99
30949916,Sweden,Sodermalm,Skarpnäck,Apartment,$890.00,95
26101841,Sweden,Älvsjö,Älvsjö,House,"$1,223.00",92
2700498,Norway,Oslo,Grünerløkka,Apartment,$554.00,95
19430265,Sweden,Södermalm,Skarpnäck,Apartment,$998.00,92
10606662,Norway,Oslo,Frogner,Apartment,"$1,199.00",96
13443888,Sweden,Stockholm,Kungsholmen,Apartment,"$1,096.00",98
9178669,Norway,Oslo,Gamle Oslo,Condominium,"$1,289.00",94
34624147,Sweden,Bromma,Bromma,Apartment,"$1,135.00",100
11516039,Norway,Oslo,Grünerløkka,Apartment,$400.00,98
25420560,Sweden,Södermalm,Södermalm,Apartment,$998.00,95
6512930,Sweden,Stockholm,Östermalm,Apartment,$704.00,100
6787610,Norway,Oslo,Grünerløkka,Apartment,$999.00,88
15154773,Sweden,Stockholm,Norrmalm,Apartment,"$1,497.00",100
35059503,Sweden,Enskede-Årsta-Vantör,Enskede-Årsta-Vantör,Apartment,$401.00,92
11118199,Norway,Oslo,Gamle Oslo,Apartment,$817.00,97
12313481,Norway,Oslo,Gamle Oslo,Apartment,"$4,304.00",98
35503353,Sweden,Södermalm,Södermalm,Apartment,$499.00,100
26776391,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,"$1,497.00",100
36410391,Sweden,Södermalm,Södermalm,Apartment,"$1,203.00",82
24365459,Sweden,Kungsholmen,Kungsholmen,Apartment,$646.00,92
13526171,Sweden,Stockholm,Norrmalm,Apartment,"$1,096.00",94
1976424,Sweden,Stockholm,Bromma,House,"$1,996.00",100
21066129,Sweden,Stockholm,Östermalm,Apartment,$851.00,100
12940562,Sweden,Stockholm,Östermalm,Apartment,"$1,096.00",95
20721013,Sweden,Södermalm,Södermalm,Apartment,"$1,047.00",95
5793899,Sweden,Södermalm,Södermalm,Apartment,$998.00,90
7072447,Norway,Oslo,Frogner,Loft,$953.00,91
1236006,Norway,Oslo,Gamle Oslo,Apartment,$799.00,95
6764132,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$998.00,100
25365468,Sweden,Södermalm,Södermalm,Apartment,$626.00,97
32150877,Sweden,Kungsholmen,Kungsholmen,Apartment,$646.00,100
14930347,Sweden,Stockholm,Norrmalm,Apartment,"$1,477.00",99
9197786,Sweden,Stockholm,Södermalm,Apartment,$499.00,85
14894974,Sweden,Stockholm,Södermalm,Apartment,$538.00,100
16675899,Sweden,Stockholm,Östermalm,Apartment,$802.00,92
3959851,Sweden,Stockholm,Östermalm,Apartment,$753.00,83
31182599,Sweden,Farsta,Farsta,House,"$1,301.00",100
3580083,Sweden,Stockholm,Kungsholmen,Apartment,$753.00,87
19299362,Sweden,Kungsholmen,Kungsholmen,Other,$695.00,100
1124388,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$646.00,93
35761948,Sweden,Hägersten-Liljeholmen,Hägersten-Liljeholmen,Apartment,$959.00,100
18167484,Sweden,Stockholm,Skarpnäck,Apartment,$528.00,100
18786364,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,"$1,497.00",100
3662248,Sweden,Stockholm,Kungsholmen,Apartment,"$1,301.00",91
6794475,Norway,Oslo,Sagene,Condominium,$654.00,94
32936796,Sweden,Bagarmossen,Skarpnäck,Apartment,$352.00,98
18235902,Sweden,Stockholm,Östermalm,Apartment,"$1,497.00",100
15823229,Sweden,Stockholm,Kungsholmen,Apartment,$900.00,100
37510470,Sweden,Norrmalm,Norrmalm,Condominium,$802.00,100
11455778,Norway,Oslo,Østensjø,House,"$1,199.00",100
21935654,Sweden,Östermalm,Östermalm,Apartment,$734.00,94
5124035,Sweden,Stockholm,Kungsholmen,Apartment,"$1,605.00",91
12841180,Norway,Oslo,Majorstuen,Apartment,$999.00,95
17700777,Sweden,Stockholm,Enskede-Årsta-Vantör,Townhouse,$489.00,92
1041103,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$450.00,98
34938404,Sweden,Lilla Essingen,Kungsholmen,Boat,"$4,500.00",90
256459,Norway,Oslo,Nordstrand,House,$445.00,99
19081083,Sweden,Stockholm,Södermalm,Apartment,$998.00,100
3019889,Sweden,Stockholm,Norrmalm,Apartment,$998.00,92
13104244,Norway,Oslo,Grünerløkka,Apartment,$854.00,80
23910919,Sweden,Hammarbyhöjden,Skarpnäck,Apartment,$704.00,96
23759103,Sweden,Östermalm,Östermalm,Apartment,$773.00,100
7035953,Norway,Oslo,Gamle Oslo,Apartment,$854.00,75
4748152,Norway,Oslo,Grünerløkka,Apartment,$554.00,98
13563875,Sweden,Stockholm,Södermalm,Boat,"$4,275.00",92
5706203,Sweden,Stockholm,Kungsholmen,Apartment,$890.00,93
12307390,Sweden,Stockholm,Skarpnäck,Apartment,$254.00,93
18757811,Sweden,Stockholm,Hägersten-Liljeholmen,Loft,"$1,702.00",100
6153060,Sweden,Stockholm,Skarpnäck,Apartment,$802.00,100
25923082,Sweden,Hägersten-Liljeholmen,Hägersten-Liljeholmen,Apartment,$704.00,98
12379446,Sweden,Stockholm,Södermalm,Apartment,$900.00,100
308611,Norway,Oslo,Frogner,Apartment,$972.00,97
5587910,Norway,Oslo,Gamle Oslo,Townhouse,"$1,353.00",100
10902501,Sweden,Stockholm,Norrmalm,Apartment,$920.00,100
32204412,Sweden,Björkhagen,Skarpnäck,Apartment,$802.00,87
24732751,Sweden,Norrmalm,Norrmalm,Apartment,$753.00,100
1273952,Norway,Oslo,Frogner,Apartment,$400.00,82
1893826,Norway,Oslo,Gamle Oslo,Apartment,"$1,199.00",83
26634975,Sweden,Stockholm,Södermalm,Apartment,"$1,047.00",100
24998461,Sweden,Skarpnäcks Gård,Skarpnäck,Apartment,$998.00,93
1337420,Sweden,Stockholm,Södermalm,Apartment,"$1,096.00",97
12829821,Sweden,Stockholm,Skärholmen,Apartment,$254.00,80
6284014,Sweden,Stockholm,Norrmalm,Apartment,"$1,497.00",100
21662438,Sweden,Kungsholmen,Kungsholmen,Apartment,"$1,096.00",100
11161385,Norway,Oslo,Gamle Oslo,Apartment,$699.00,96
13552056,Sweden,Stockholm,Södermalm,Apartment,"$2,994.00",92
1045746,Norway,Oslo,Sagene,Apartment,"$1,398.00",100
3410275,Sweden,ÅRSTA,Enskede-Årsta-Vantör,Apartment,$450.00,95
35021185,Sweden,Älvsjö,Älvsjö,Cabin,$499.00,94
36614327,Sweden,Stockholm,Kungsholmen,Boat,"$1,203.00",100
20798182,Sweden,Kungsholmen,Kungsholmen,Apartment,$998.00,100
37971927,Sweden,Skärholmen,Skärholmen,Apartment,$538.00,90
6858607,Sweden,Stockholm,Östermalm,Apartment,$450.00,100
13220150,Sweden,Stockholm,Kungsholmen,Apartment,$489.00,100
14300198,Sweden,Stockholm,Östermalm,Apartment,$470.00,97
25970120,Sweden,Norrmalm,Norrmalm,Apartment,"$3,004.00",100
35707651,Sweden,Farsta,Farsta,Apartment,$303.00,100
37278072,Sweden,Södermalm,Södermalm,Apartment,"$2,377.00",100
7161806,Norway,Oslo,Sagene,Apartment,"$1,289.00",95
13762144,Sweden,Stockholm,Östermalm,Apartment,$998.00,100
4095441,Norway,Oslo,Majorstuen,Apartment,"$2,988.00",100
34037299,Sweden,Enskede-Årsta-Vantör,Enskede-Årsta-Vantör,Apartment,$802.00,92
11578595,Norway,Oslo,Grünerløkka,Apartment,"$1,053.00",100
18369802,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$294.00,97
6324172,Norway,Oslo,Gamle Oslo,Apartment,$572.00,85
33606180,Sweden,Södermalm,Södermalm,Apartment,$450.00,95
8180524,Norway,Oslo,Gamle Oslo,Apartment,$445.00,96
33357735,Sweden,Södermalm,Södermalm,Apartment,$881.00,100
6498805,Sweden,Stockholm,Östermalm,Apartment,"$1,096.00",98
7202296,Sweden,Stockholm,Södermalm,Apartment,"$1,448.00",100
6779145,Sweden,Stockholm,Hägersten-Liljeholmen,House,"$3,004.00",99
18846607,Sweden,Stockholm,Kungsholmen,Apartment,$949.00,100
4621843,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$724.00,97
6024315,Norway,Oslo,Grünerløkka,Apartment,$790.00,100
