id,country,city,neighbourhood,property_type,price,review_scores_rating
7192203,Sweden,Stockholm,Kungsholmen,Condominium,$920.00,100
5711903,Sweden,Stockholm,Skärholmen,House,"$2,084.00",89
6942697,Norway,Oslo,Grünerløkka,Apartment,$781.00,97
18944217,Sweden,Bromma,Bromma,Apartment,$802.00,100
6575398,Sweden,Stockholm,Södermalm,Apartment,"$1,252.00",90
34646256,Sweden,Kungsholmen,Kungsholmen,Apartment,"$2,103.00",100
20900458,Sweden,Kungsholmen,Kungsholmen,Apartment,"$1,203.00",100
1231897,Sweden,Stockholm,Skarpnäck,Apartment,$489.00,96
3933634,Sweden,Stockholm,Östermalm,Apartment,$890.00,100
17915210,Sweden,Stockholm,Hägersten-Liljeholmen,Townhouse,"$1,399.00",100
16281414,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,$450.00,98
6081822,Sweden,Stockholm,Enskede-Årsta-Vantör,Apartment,$802.00,97
1255668,Sweden,Stockholm,Bromma,Apartment,"$1,291.00",96
12673640,Sweden,Stockholm,Hässelby-Vällingby,Apartment,$597.00,95
32059478,Sweden,Stockholm,Södermalm,Apartment,"$1,389.00",98
14079348,Sweden,Stockholm,Södermalm,Apartment,$802.00,99
1739398,Norway,Oslo,Sagene,Apartment,$699.00,100
4037622,Sweden,Stockholm,Enskede-Årsta-Vantör,Apartment,$851.00,96
1156474,Sweden,Stockholm,Södermalm,Apartment,"$1,399.00",96
21617056,Sweden,Östermalm,Östermalm,Apartment,$998.00,100
29827164,Sweden,Hägersten-Liljeholmen,Hägersten-Liljeholmen,Apartment,$685.00,100
18958596,Sweden,Kungsholmen,Kungsholmen,Apartment,"$1,096.00",100
13792274,Sweden,Stockholm,Kungsholmen,Apartment,"$10,155.00",100
18501030,Sweden,Stockholm,Spånga-Tensta,House,"$2,201.00",100
1461066,Sweden,Stockholm,Södermalm,Apartment,$900.00,92
3127484,Norway,Oslo,Majorstuen,Apartment,"$1,880.00",100
13676679,Sweden,Stockholm,Enskede-Årsta-Vantör,Villa,$704.00,88
3486124,Sweden,Stockholm,Kungsholmen,Apartment,"$1,379.00",82
26112977,Sweden,Södermalm,Södermalm,Apartment,"$1,233.00",100
26984858,Sweden,Hässelby-Vällingby,Hässelby-Vällingby,Apartment,$450.00,91
12490674,Sweden,Stockholm,Norrmalm,Apartment,"$1,154.00",98
5496444,Sweden,Stockholm,Södermalm,Apartment,"$1,546.00",93
6882118,Norway,Oslo,St. Hanshaugen,Apartment,$790.00,97
17792358,Sweden,Stockholm,Skarpnäck,Apartment,$949.00,93
26525725,Sweden,Hammarbyhöjden,Skarpnäck,Apartment,"$2,896.00",100
29343181,Sweden,Hammarbyhöjden,Skarpnäck,Apartment,$401.00,93
785218,Sweden,Stockholm,Hägersten-Liljeholmen,House,"$1,790.00",98
12675794,Sweden,Stockholm,Norrmalm,Apartment,"$1,693.00",97
29515840,Sweden,Hägersten-Liljeholmen,Hägersten-Liljeholmen,Apartment,$499.00,100
1261445,Sweden,Stockholm,Södermalm,Apartment,"$1,203.00",98
31638835,Sweden,Södermalm,Södermalm,Loft,$998.00,100
7080164,Norway,Oslo,Sagene,Apartment,$481.00,99
8490573,Norway,Oslo,Gamle Oslo,Apartment,$881.00,98
9638259,Norway,Sagene,Sagene,Apartment,$599.00,100
4538097,Sweden,Stockholm,Södermalm,Apartment,"$1,076.00",98
11495125,Sweden,Stockholm,Älvsjö,House,"$1,301.00",97
8644676,Norway,Oslo,St. Hanshaugen,Apartment,$499.00,100
12871725,Sweden,Stockholm,Kungsholmen,Apartment,$763.00,95
18763476,Sweden,Stockholm,Norrmalm,Apartment,"$2,505.00",97
12267975,Norway,Oslo,Gamle Oslo,Apartment,$354.00,98
35556839,Sweden,Hägersten-Liljeholmen,Hägersten-Liljeholmen,Apartment,$753.00,100
35378998,Sweden,Bagarmossen,Skarpnäck,Apartment,$548.00,80
10333190,Sweden,Stockholm,Södermalm,Apartment,$450.00,99
6127498,Sweden,Stockholm,Kungsholmen,Apartment,$949.00,100
30686801,Sweden,Solhem,Spånga-Tensta,Villa,$998.00,100
24460822,Sweden,Hammarbyhöjden,Skarpnäck,Apartment,$949.00,94
30168327,Sweden,Älvsjö,Älvsjö,Apartment,$597.00,100
26919453,Sweden,Norrmalm,Norrmalm,Apartment,$401.00,91
6657127,Norway,Oslo,Grünerløkka,Apartment,$799.00,98
5676810,Sweden,Stockholm,Östermalm,Apartment,"$1,546.00",97
18436557,Sweden,Stockholm,Hässelby-Vällingby,Apartment,$460.00,98
3152981,Sweden,Hägersten-Liljeholmen,Hägersten-Liljeholmen,Apartment,"$1,800.00",80
11320529,Sweden,Stockholm,Södermalm,Apartment,$753.00,87
23136151,Sweden,Norrmalm,Norrmalm,Apartment,$851.00,100
31275875,Sweden,Norrmalm,Norrmalm,Apartment,$567.00,80
3409608,Sweden,Stockholm,Södermalm,Apartment,$646.00,80
12498676,Sweden,Stockholm,Norrmalm,Apartment,$499.00,98
20231286,Sweden,Kungsholmen,Kungsholmen,Apartment,$499.00,100
14705634,Sweden,Stockholm,Hägersten-Liljeholmen,Villa,$421.00,96
22809854,Sweden,Södermalm,Södermalm,Condominium,$587.00,95
3459062,Sweden,Stockholm,Enskede-Årsta-Vantör,Apartment,$597.00,96
16978448,Sweden,Stockholm,Södermalm,Apartment,$851.00,100
24778216,Sweden,Skärholmen,Skärholmen,Apartment,$499.00,100
12877118,Sweden,Stockholm,Hägersten-Liljeholmen,Apartment,"$1,203.00",98
278311,Sweden,Farsta,Farsta,Apartment,$411.00,92
4322953,Norway,Oslo,Gamle Oslo,Apartment,$953.00,99
3338818,Sweden,Stockholm,Östermalm,Apartment,"$1,096.00",78
35085411,Sweden,Ladugårdsgärdet,Östermalm,Apartment,$704.00,98
2363382,Norway,Skøyen-Frogner-Majorstua,Ullern,Apartment,$499.00,97
38281195,Sweden,Hammarbyhöjden,Skarpnäck,Apartment,$254.00,100
12479495,Norway,Oslo,St. Hanshaugen,Apartment,"$1,398.00",98
18835946,Sweden,Stockholm,Farsta,House,"$1,076.00",94
526170,Sweden,Stockholm,Östermalm,Apartment,"$1,399.00",100
3252480,Sweden,Stockholm,Södermalm,Apartment,$695.00,90
6722873,Sweden,Stockholm,Skarpnäck,Townhouse,"$1,203.00",96
5429093,Norway,Oslo,Gamle Oslo,Apartment,$454.00,89
2712756,Sweden,Stockholm,Södermalm,Apartment,$851.00,96
36790900,Sweden,Södermalm,Södermalm,Apartment,"$1,399.00",90
20401577,Sweden,Stockholm,Södermalm,Apartment,$998.00,89
343925,Sweden,Kungsholmen,Kungsholmen,Apartment,$753.00,93
